,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
228,"Colindale, Barnet",51.5954319,-0.249986304632227,The Stay Club Colindale,51.59542061184984,-0.2509465873024477,Boarding House
229,"Colindale, Barnet",51.5954319,-0.249986304632227,Colindale London Underground Station,51.59537984312269,-0.24991755214579575,Metro Station
230,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Tesco Extra,51.60718849759474,-0.15474902233108878,Supermarket
231,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Powerleague (Colney Hatch),51.605840636756,-0.15156897172793593,Soccer Field
232,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Costa Coffee,51.60748711899902,-0.15444320092716005,Coffee Shop
233,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Tiffins,51.604613732566484,-0.14869715073698786,Indian Restaurant
234,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Clown Town,51.608038,-0.15437,Indoor Play Area
235,"Coppetts, Barnet",51.604449550000005,-0.15376787481383003,Clown Town softplay,51.60797659941464,-0.15424766872510004,Playground
236,"East Barnet, Barnet",51.6416813,-0.1628235,Co-op Food,51.64319021667062,-0.164644718170166,Grocery Store
237,"East Barnet, Barnet",51.6416813,-0.1628235,Costa Coffee,51.64255,-0.163151,Coffee Shop
238,"East Barnet, Barnet",51.6416813,-0.1628235,Best Village Cafe,51.6415303759278,-0.16264084948020877,Café
239,"East Barnet, Barnet",51.6416813,-0.1628235,Tops Fish Bar,51.64272768425305,-0.16335115508022666,Fish & Chips Shop
240,"East Barnet, Barnet",51.6416813,-0.1628235,ChuChinChow,51.64402367391662,-0.16211459479149262,Chinese Restaurant
241,"East Finchley, Barnet",51.5872196,-0.1648431,The Phoenix Cinema,51.58859179227622,-0.16392907148900104,Movie Theater
242,"East Finchley, Barnet",51.5872196,-0.1648431,Campbell & Syme,51.589616517359204,-0.16320847989856463,Coffee Shop
243,"East Finchley, Barnet",51.5872196,-0.1648431,Dan & DeCarlo,51.58748176647878,-0.16408995627059114,Café
244,"East Finchley, Barnet",51.5872196,-0.1648431,Cherry Tree Wood Park,51.585882290790806,-0.16386458920511954,Park
245,"East Finchley, Barnet",51.5872196,-0.1648431,Majjo's,51.58951508341104,-0.16358090363423491,Indian Restaurant
246,"East Finchley, Barnet",51.5872196,-0.1648431,Caffè Nero,51.5902957226201,-0.16422720996449153,Coffee Shop
247,"East Finchley, Barnet",51.5872196,-0.1648431,The Bald Faced Stag,51.586177078772145,-0.16484499734292865,Pub
248,"East Finchley, Barnet",51.5872196,-0.1648431,Amici Delicatessen,51.58923588907174,-0.16396440720774735,Deli / Bodega
249,"East Finchley, Barnet",51.5872196,-0.1648431,Costa Coffee,51.58893400590262,-0.16395889454708445,Coffee Shop
250,"East Finchley, Barnet",51.5872196,-0.1648431,Bufi Pizzeria,51.589480873642955,-0.16382142000043468,Italian Restaurant
251,"East Finchley, Barnet",51.5872196,-0.1648431,New Local Cafe,51.58818368617626,-0.16414486383051824,Café
252,"East Finchley, Barnet",51.5872196,-0.1648431,The Old White Lion,51.586625877208675,-0.16412037185877434,Pub
253,"East Finchley, Barnet",51.5872196,-0.1648431,Pizza Hut,51.58905416417582,-0.16364141410349475,Pizza Place
254,"East Finchley, Barnet",51.5872196,-0.1648431,Iceland,51.590181973493486,-0.16415053474603142,Grocery Store
255,"East Finchley, Barnet",51.5872196,-0.1648431,Poseidon Fish Restaurant,51.589848538408106,-0.16407546164853337,Seafood Restaurant
256,"East Finchley, Barnet",51.5872196,-0.1648431,Platform 1,51.58842415463351,-0.16415548705152472,Platform
257,"East Finchley, Barnet",51.5872196,-0.1648431,Hampstead Garden Suburb Institute,51.58754889236209,-0.16448933711995245,Plaza
258,"East Finchley, Barnet",51.5872196,-0.1648431,Bus Stop F,51.586813127446675,-0.16424238681793213,Bus Stop
259,"East Finchley, Barnet",51.5872196,-0.1648431,N2 Food Centre,51.58620303104954,-0.1649707850713186,Convenience Store
260,"East Finchley, Barnet",51.5872196,-0.1648431,Platform 4,51.5873929109865,-0.16500770319475958,Platform
261,"East Finchley, Barnet",51.5872196,-0.1648431,Nahling,51.58995609793569,-0.16389906406402588,Thai Restaurant
262,"East Finchley, Barnet",51.5872196,-0.1648431,Barracuda,51.59026,-0.164195,Café
263,"East Finchley, Barnet",51.5872196,-0.1648431,Tosa,51.591305847138955,-0.1651566874818038,Sushi Restaurant
264,"East Finchley, Barnet",51.5872196,-0.1648431,Black Gull Bookshop,51.591434328834104,-0.1653645879024473,Bookstore
265,"East Finchley, Barnet",51.5872196,-0.1648431,Yama Yama,51.591357214219016,-0.16523736787364335,Japanese Restaurant
266,"Edgware, Barnet",51.6107677,-0.279305,B & K Salt Beef Bar,51.610485390902454,-0.2797878388570938,Deli / Bodega
267,"Edgware, Barnet",51.6107677,-0.279305,Il Mascalzone,51.61236155269365,-0.2772667090452594,Italian Restaurant
268,"Edgware, Barnet",51.6107677,-0.279305,Zan Zi Bar,51.61167464639715,-0.2804480801062952,Indian Restaurant
269,"Edgware, Barnet",51.6107677,-0.279305,Costa Coffee,51.61266159806912,-0.2753477789579396,Coffee Shop
270,"Edgware, Barnet",51.6107677,-0.279305,PureGym London Edgware,51.6130237981019,-0.2770174584874949,Gym / Fitness Center
271,"Edgware, Barnet",51.6107677,-0.279305,Nando's,51.614142823239824,-0.2758017671295185,Portuguese Restaurant
272,"Edgware, Barnet",51.6107677,-0.279305,Sushimania,51.61460278896671,-0.27570359819691,Sushi Restaurant
273,"Edgware, Barnet",51.6107677,-0.279305,Kabul City Restaurant,51.611379,-0.278222,Afghan Restaurant
274,"Edgware, Barnet",51.6107677,-0.279305,Lidl,51.6099185189987,-0.27862046081800623,Supermarket
275,"Edgware, Barnet",51.6107677,-0.279305,Caffè Nero,51.61309580965404,-0.2767401346698514,Coffee Shop
276,"Edgware, Barnet",51.6107677,-0.279305,Subway,51.61330946470395,-0.2765361580380551,Sandwich Place
277,"Edgware, Barnet",51.6107677,-0.279305,Starbucks,51.613257,-0.276808,Coffee Shop
278,"Edgware, Barnet",51.6107677,-0.279305,KFC,51.612823536079866,-0.27699198098655103,Fast Food Restaurant
279,"Edgware, Barnet",51.6107677,-0.279305,Marks & Spencer,51.6124282820143,-0.275508584386571,Department Store
280,"Edgware, Barnet",51.6107677,-0.279305,VIP Lounge,51.60942973244343,-0.27830748658652366,Lounge
281,"Edgware, Barnet",51.6107677,-0.279305,Domino's Pizza,51.61110033142042,-0.2792996439852349,Pizza Place
282,"Edgware, Barnet",51.6107677,-0.279305,Sainsbury's,51.611619373606715,-0.27524283665401,Supermarket
283,"Edgware, Barnet",51.6107677,-0.279305,Greggs,51.613910361148626,-0.275767542146726,Bakery
284,"Edgware, Barnet",51.6107677,-0.279305,Boots,51.61274893666576,-0.2756691450088268,Pharmacy
285,"Edgware, Barnet",51.6107677,-0.279305,Game,51.61263932153839,-0.2759079203144844,Video Game Store
286,"Edgware, Barnet",51.6107677,-0.279305,WHSmith,51.61188751037221,-0.2756023406982422,Bookstore
287,"Edgware, Barnet",51.6107677,-0.279305,Jennys Cafe,51.61237527737949,-0.27707190212083954,Café
288,"Edgware, Barnet",51.6107677,-0.279305,Tops Pizza Edgware,51.609009,-0.281995,Pizza Place
289,"Edgware, Barnet",51.6107677,-0.279305,Madonna Halley's Hotel,51.60945829032916,-0.28291939992764475,Hotel
290,"Edgware, Barnet",51.6107677,-0.279305,Just-Eat.co.uk,51.608525,-0.276977,Fast Food Restaurant
291,"Edgware, Barnet",51.6107677,-0.279305,Premier Inn London Edgware,51.6081195,-0.2767863,Hotel
292,"Edgware, Barnet",51.6107677,-0.279305,Argos,51.613418760289974,-0.27610715568758853,Warehouse Store
293,"Finchley Church End, Barnet",51.600934,-0.1925393,Tintico,51.60111707190908,-0.1937450593977982,Coffee Shop
294,"Finchley Church End, Barnet",51.600934,-0.1925393,Ishtah Restaurant,51.60000014684196,-0.19599437713623047,Turkish Restaurant
295,"Finchley Church End, Barnet",51.600934,-0.1925393,Bites,51.60105242223279,-0.19392091902585573,Café
296,"Finchley Church End, Barnet",51.600934,-0.1925393,Sun and Sand,51.5998150277759,-0.19665803686852454,Indian Restaurant
297,"Finchley Church End, Barnet",51.600934,-0.1925393,Izakaya Japan,51.600857780915824,-0.19425185505777973,Japanese Restaurant
298,"Finchley Church End, Barnet",51.600934,-0.1925393,Cochin,51.603208,-0.191178,Indian Restaurant
299,"Finchley Church End, Barnet",51.600934,-0.1925393,Chicken Society,51.60076164742066,-0.19459171288385171,Restaurant
300,"Finchley Church End, Barnet",51.600934,-0.1925393,Izgara,51.60001140587223,-0.19603695829001985,Turkish Restaurant
301,"Finchley Church End, Barnet",51.600934,-0.1925393,Little Waitrose & Partners,51.6000297,-0.1948863,Supermarket
302,"Finchley Church End, Barnet",51.600934,-0.1925393,Yijo Korean Restaurant,51.60086805600782,-0.19358786623607266,Korean Restaurant
303,"Finchley Church End, Barnet",51.600934,-0.1925393,Shish,51.602318934671416,-0.19237809259451363,Turkish Restaurant
304,"Finchley Church End, Barnet",51.600934,-0.1925393,El Bazaar,51.602124971498405,-0.19274252369292236,Hookah Bar
305,"Finchley Church End, Barnet",51.600934,-0.1925393,Vy Nam Cafe,51.60097415612051,-0.19410286863461287,Vietnamese Restaurant
306,"Finchley Church End, Barnet",51.600934,-0.1925393,Tesco,51.602997891990704,-0.19194961253747506,Supermarket
307,"Finchley Church End, Barnet",51.600934,-0.1925393,Durum,51.60461256605286,-0.1888491529127337,Middle Eastern Restaurant
308,"Finchley Church End, Barnet",51.600934,-0.1925393,Beheshte Barin,51.60444083809936,-0.18901225817288025,Persian Restaurant
309,"Finchley Church End, Barnet",51.600934,-0.1925393,Avenue House Estate,51.59679916702356,-0.19496980388929724,Park
310,"Finchley Church End, Barnet",51.600934,-0.1925393,Leisure Games,51.60408444621746,-0.18931396900688024,Toy / Game Store
311,"Finchley Church End, Barnet",51.600934,-0.1925393,Catcher In The Rye,51.5995196338455,-0.1959161425507106,Pub
312,"Finchley Church End, Barnet",51.600934,-0.1925393,Man Chui,51.60377849178773,-0.1897940723062145,Chinese Restaurant
313,"Finchley Church End, Barnet",51.600934,-0.1925393,Sainsbury's Local,51.60071043,-0.19497424,Convenience Store
314,"Finchley Church End, Barnet",51.600934,-0.1925393,Greggs,51.60234079235234,-0.19237200430775958,Bakery
315,"Finchley Church End, Barnet",51.600934,-0.1925393,The Joiners Arms,51.603272472347285,-0.1914350435686174,Pub
316,"Finchley Church End, Barnet",51.600934,-0.1925393,Domino's Pizza,51.59880836589178,-0.1891280597379432,Pizza Place
317,"Finchley Church End, Barnet",51.600934,-0.1925393,Rani,51.60444912500399,-0.18833130847030408,Indian Restaurant
318,"Finchley Church End, Barnet",51.600934,-0.1925393,Subway,51.6043692255197,-0.18919096058330187,Sandwich Place
319,"Finchley Church End, Barnet",51.600934,-0.1925393,Sakura Sushi,51.60401,-0.189939,Japanese Restaurant
320,"Finchley Church End, Barnet",51.600934,-0.1925393,Costa Coffee,51.60241995096337,-0.19217140180272824,Coffee Shop
321,"Finchley Church End, Barnet",51.600934,-0.1925393,Pepe's Piri Piri,51.60221,-0.1920341,Fried Chicken Joint
322,"Finchley Church End, Barnet",51.600934,-0.1925393,Baskin Robbins,51.601938356485896,-0.19293467659474653,Ice Cream Shop
323,"Finchley Church End, Barnet",51.600934,-0.1925393,KFC,51.60400761368511,-0.1898591138250466,Fast Food Restaurant
324,"Finchley Church End, Barnet",51.600934,-0.1925393,Two Brothers Fish Restaurant,51.59920898887655,-0.19614579639500143,Seafood Restaurant
325,"Finchley Church End, Barnet",51.600934,-0.1925393,Guru Indian Restaurant,51.604345,-0.188227,Indian Restaurant
326,"Finchley Church End, Barnet",51.600934,-0.1925393,Gateway Café,51.60430503344886,-0.18807633035286572,Café
327,"Garden Suburb, Barnet",51.600934,-0.1925393,Tintico,51.60111707190908,-0.1937450593977982,Coffee Shop
328,"Garden Suburb, Barnet",51.600934,-0.1925393,Ishtah Restaurant,51.60000014684196,-0.19599437713623047,Turkish Restaurant
329,"Garden Suburb, Barnet",51.600934,-0.1925393,Bites,51.60105242223279,-0.19392091902585573,Café
330,"Garden Suburb, Barnet",51.600934,-0.1925393,Sun and Sand,51.5998150277759,-0.19665803686852454,Indian Restaurant
331,"Garden Suburb, Barnet",51.600934,-0.1925393,Izakaya Japan,51.600857780915824,-0.19425185505777973,Japanese Restaurant
332,"Garden Suburb, Barnet",51.600934,-0.1925393,Cochin,51.603208,-0.191178,Indian Restaurant
333,"Garden Suburb, Barnet",51.600934,-0.1925393,Chicken Society,51.60076164742066,-0.19459171288385171,Restaurant
334,"Garden Suburb, Barnet",51.600934,-0.1925393,Izgara,51.60001140587223,-0.19603695829001985,Turkish Restaurant
335,"Garden Suburb, Barnet",51.600934,-0.1925393,Little Waitrose & Partners,51.6000297,-0.1948863,Supermarket
336,"Garden Suburb, Barnet",51.600934,-0.1925393,Yijo Korean Restaurant,51.60086805600782,-0.19358786623607266,Korean Restaurant
337,"Garden Suburb, Barnet",51.600934,-0.1925393,Shish,51.602318934671416,-0.19237809259451363,Turkish Restaurant
338,"Garden Suburb, Barnet",51.600934,-0.1925393,El Bazaar,51.602124971498405,-0.19274252369292236,Hookah Bar
339,"Garden Suburb, Barnet",51.600934,-0.1925393,Vy Nam Cafe,51.60097415612051,-0.19410286863461287,Vietnamese Restaurant
340,"Garden Suburb, Barnet",51.600934,-0.1925393,Tesco,51.602997891990704,-0.19194961253747506,Supermarket
341,"Garden Suburb, Barnet",51.600934,-0.1925393,Durum,51.60461256605286,-0.1888491529127337,Middle Eastern Restaurant
342,"Garden Suburb, Barnet",51.600934,-0.1925393,Beheshte Barin,51.60444083809936,-0.18901225817288025,Persian Restaurant
343,"Garden Suburb, Barnet",51.600934,-0.1925393,Avenue House Estate,51.59679916702356,-0.19496980388929724,Park
344,"Garden Suburb, Barnet",51.600934,-0.1925393,Leisure Games,51.60408444621746,-0.18931396900688024,Toy / Game Store
345,"Garden Suburb, Barnet",51.600934,-0.1925393,Catcher In The Rye,51.5995196338455,-0.1959161425507106,Pub
346,"Garden Suburb, Barnet",51.600934,-0.1925393,Man Chui,51.60377849178773,-0.1897940723062145,Chinese Restaurant
347,"Garden Suburb, Barnet",51.600934,-0.1925393,Sainsbury's Local,51.60071043,-0.19497424,Convenience Store
348,"Garden Suburb, Barnet",51.600934,-0.1925393,Greggs,51.60234079235234,-0.19237200430775958,Bakery
349,"Garden Suburb, Barnet",51.600934,-0.1925393,The Joiners Arms,51.603272472347285,-0.1914350435686174,Pub
350,"Garden Suburb, Barnet",51.600934,-0.1925393,Domino's Pizza,51.59880836589178,-0.1891280597379432,Pizza Place
351,"Garden Suburb, Barnet",51.600934,-0.1925393,Rani,51.60444912500399,-0.18833130847030408,Indian Restaurant
352,"Garden Suburb, Barnet",51.600934,-0.1925393,Subway,51.6043692255197,-0.18919096058330187,Sandwich Place
353,"Garden Suburb, Barnet",51.600934,-0.1925393,Sakura Sushi,51.60401,-0.189939,Japanese Restaurant
354,"Garden Suburb, Barnet",51.600934,-0.1925393,Costa Coffee,51.60241995096337,-0.19217140180272824,Coffee Shop
355,"Garden Suburb, Barnet",51.600934,-0.1925393,Pepe's Piri Piri,51.60221,-0.1920341,Fried Chicken Joint
356,"Garden Suburb, Barnet",51.600934,-0.1925393,Baskin Robbins,51.601938356485896,-0.19293467659474653,Ice Cream Shop
357,"Garden Suburb, Barnet",51.600934,-0.1925393,KFC,51.60400761368511,-0.1898591138250466,Fast Food Restaurant
358,"Garden Suburb, Barnet",51.600934,-0.1925393,Two Brothers Fish Restaurant,51.59920898887655,-0.19614579639500143,Seafood Restaurant
359,"Garden Suburb, Barnet",51.600934,-0.1925393,Guru Indian Restaurant,51.604345,-0.188227,Indian Restaurant
360,"Garden Suburb, Barnet",51.600934,-0.1925393,Gateway Café,51.60430503344886,-0.18807633035286572,Café
361,"Golders Green, Barnet",51.5718315,-0.1955219,eat TOKYO,51.571634990034894,-0.19422500242882415,Sushi Restaurant
362,"Golders Green, Barnet",51.5718315,-0.1955219,L'Artista,51.572942485471046,-0.1958192777928135,Italian Restaurant
363,"Golders Green, Barnet",51.5718315,-0.1955219,Cafe Japan,51.57113132580502,-0.19527906670983944,Japanese Restaurant
364,"Golders Green, Barnet",51.5718315,-0.1955219,Local friends,51.571587110093745,-0.19371560266748486,Chinese Restaurant
365,"Golders Green, Barnet",51.5718315,-0.1955219,Likya Ocakbasi,51.572769583819884,-0.1989135785937472,Turkish Restaurant
366,"Golders Green, Barnet",51.5718315,-0.1955219,Costa Coffee,51.57196118313199,-0.19604592748258443,Coffee Shop
367,"Golders Green, Barnet",51.5718315,-0.1955219,Bella del Gelato,51.572648,-0.19860836666666667,Ice Cream Shop
368,"Golders Green, Barnet",51.5718315,-0.1955219,Spicy Grill,51.573863818553605,-0.20079464882877185,Korean Restaurant
